CustomerID,Active_Subscriptions,Monthly_Subscriptions,Weekly_Subscriptions,Total_Monthly_Spend,Upcoming_Total,Next_Debit_Date,Current_Balance,Risk_Level,Top_Merchants,FR8_Message
CUST100734,2,2,0,1590.86,1589.67,2024-07-14,2083448.89,Low,"Disney+Hotstar, Zee5","You have 2 active subscription(s). Total monthly spend: ₹1,590.86. Next debit: 2024-07-14."
CUST100735,3,2,1,1613.95,865.29,2024-06-21,1725151.37,Low,"AnytimeFitness, Microsoft, Spotify","You have 3 active subscription(s). Total monthly spend: ₹1,613.95. Next debit: 2024-06-21."
CUST100736,1,1,0,74.74,75.01,2024-07-11,1888729.82,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹74.74. Next debit: 2024-07-11.
CUST100737,2,2,0,2780.55,2762.62,2024-06-23,2413880.19,Low,"Disney+Hotstar, Zoom","You have 2 active subscription(s). Total monthly spend: ₹2,780.55. Next debit: 2024-06-23."
CUST100738,3,3,0,1268.8,1268.73,2024-07-01,1066507.54,Low,"Dropbox, Swiggy, YouTube","You have 3 active subscription(s). Total monthly spend: ₹1,268.80. Next debit: 2024-07-01."
CUST100739,1,1,0,98.73,99.6,2024-07-14,2551980.18,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹98.73. Next debit: 2024-07-14.
CUST100740,1,1,0,1504.83,1513.78,2024-07-25,2132170.44,Low,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,504.83. Next debit: 2024-07-25."
CUST100741,4,3,1,3778.37,3635.7,2024-06-20,1386714.23,High,"Adobe, Dropbox, CultFit, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹3,778.37. Next debit: 2024-06-20."
CUST100742,4,3,1,3019.99,2275.17,2024-06-27,2381102.31,Low,"Dropbox, Google, AnytimeFitness, CultFit","You have 4 active subscription(s). Total monthly spend: ₹3,019.99. Next debit: 2024-06-27."
CUST100743,3,3,0,1336.21,1337.3,2024-05-04,2103458.85,Low,"Amazon, BESCOM, YouTube","You have 3 active subscription(s). Total monthly spend: ₹1,336.21. Next debit: 2024-05-04."
CUST100744,4,4,0,3387.99,3383.52,2024-06-16,2479151.08,High,"Dropbox, CultFit, Swiggy, Zoom","You have 4 active subscription(s). Total monthly spend: ₹3,387.99. Next debit: 2024-06-16."
CUST100745,1,0,1,995.68,248.74,2024-07-05,841650.91,Low,AnytimeFitness,You have 1 active subscription(s). Total monthly spend: ₹995.68. Next debit: 2024-07-05.
CUST100746,2,1,1,694.16,546.22,2024-06-21,1488871.8,Low,"Microsoft, TimesOfIndia",You have 2 active subscription(s). Total monthly spend: ₹694.16. Next debit: 2024-06-21.
CUST100747,4,3,1,2587.53,2438.75,2024-06-11,795141.1,High,"Dropbox, CultFit, Microsoft, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹2,587.53. Next debit: 2024-06-11."
CUST100748,2,1,1,2677.27,1924.39,2024-07-02,2706346.78,Low,"Adobe, AnytimeFitness","You have 2 active subscription(s). Total monthly spend: ₹2,677.27. Next debit: 2024-07-02."
CUST100749,2,1,1,5022.45,4279.62,2024-06-30,2512803.13,Low,"Coursera, AnytimeFitness","You have 2 active subscription(s). Total monthly spend: ₹5,022.45. Next debit: 2024-06-30."
CUST100750,1,1,0,1493.6,1505.04,2024-07-29,613287.67,Low,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,493.60. Next debit: 2024-07-29."
CUST100751,3,3,0,3580.54,3583.65,2024-06-18,1363548.36,High,"Apple, BESCOM, LinkedIn","You have 3 active subscription(s). Total monthly spend: ₹3,580.54. Next debit: 2024-06-18."
CUST100752,1,1,0,98.73,99.27,2024-07-20,1671409.85,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹98.73. Next debit: 2024-07-20.
CUST100753,4,3,1,5291.96,4530.82,2024-07-05,779709.87,High,"Coursera, AnytimeFitness, YouTube, Zee5","You have 4 active subscription(s). Total monthly spend: ₹5,291.96. Next debit: 2024-07-05."
CUST100754,4,4,0,4847.38,4837.36,2024-06-03,1716791.69,High,"Coursera, Google, Microsoft, YouTube","You have 4 active subscription(s). Total monthly spend: ₹4,847.38. Next debit: 2024-06-03."
CUST100755,4,4,0,5701.83,5703.11,2024-05-25,661956.67,High,"Coursera, Dropbox, Netflix, Spotify","You have 4 active subscription(s). Total monthly spend: ₹5,701.83. Next debit: 2024-05-25."
CUST100756,2,2,0,373.49,372.78,2024-07-20,1597093.99,Low,"Amazon, Apple",You have 2 active subscription(s). Total monthly spend: ₹373.49. Next debit: 2024-07-20.
CUST100757,3,3,0,2599.87,2608.37,2024-07-10,1482304.69,High,"CultFit, Disney+Hotstar, Zee5","You have 3 active subscription(s). Total monthly spend: ₹2,599.87. Next debit: 2024-07-10."
CUST100758,4,4,0,5113.77,5111.91,2024-06-18,909948.52,High,"Adobe, Disney+Hotstar, Netflix, Zoom","You have 4 active subscription(s). Total monthly spend: ₹5,113.77. Next debit: 2024-06-18."
CUST100759,1,0,1,996.24,248.94,2024-07-01,2246941.46,High,AnytimeFitness,You have 1 active subscription(s). Total monthly spend: ₹996.24. Next debit: 2024-07-01.
CUST100760,1,1,0,190.54,190.37,2024-07-12,1396291.4,Low,YouTube,You have 1 active subscription(s). Total monthly spend: ₹190.54. Next debit: 2024-07-12.
CUST100761,3,3,0,1710.94,1713.83,2024-07-16,614948.34,Low,"Disney+Hotstar, Spotify, Zee5","You have 3 active subscription(s). Total monthly spend: ₹1,710.94. Next debit: 2024-07-16."
CUST100762,1,1,0,189.1,192.17,2024-07-22,1496771.08,High,YouTube,You have 1 active subscription(s). Total monthly spend: ₹189.10. Next debit: 2024-07-22.
CUST100763,3,3,0,3379.04,3431.17,2024-07-08,1501418.77,High,"LinkedIn, Netflix, Zee5","You have 3 active subscription(s). Total monthly spend: ₹3,379.04. Next debit: 2024-07-08."
CUST100764,2,2,0,1682.88,1694.24,2024-07-07,1945170.02,Low,"Disney+Hotstar, Swiggy","You have 2 active subscription(s). Total monthly spend: ₹1,682.88. Next debit: 2024-07-07."
CUST100765,2,1,1,3644.79,2908.38,2024-07-04,597411.93,Low,"AnytimeFitness, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹3,644.79. Next debit: 2024-07-04."
CUST100766,2,1,1,326.75,179.08,2024-06-10,2380627.43,High,"Google, TimesOfIndia",You have 2 active subscription(s). Total monthly spend: ₹326.75. Next debit: 2024-06-10.
CUST100767,1,1,0,1675.63,1668.56,2024-08-03,1062051.68,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,675.63. Next debit: 2024-08-03."
CUST100768,2,2,0,772.34,772.07,2024-07-01,2127267.81,Low,"Netflix, Spotify",You have 2 active subscription(s). Total monthly spend: ₹772.34. Next debit: 2024-07-01.
CUST100769,2,2,0,1965.04,1963.99,2024-07-18,1974149.04,High,"Netflix, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,965.04. Next debit: 2024-07-18."
CUST100770,2,2,0,1147.14,1148.78,2024-07-09,2610584.27,Low,"Amazon, BESCOM","You have 2 active subscription(s). Total monthly spend: ₹1,147.14. Next debit: 2024-07-09."
CUST100771,2,2,0,4111.73,4112.61,2024-07-06,2254063.87,Low,"Coursera, Zee5","You have 2 active subscription(s). Total monthly spend: ₹4,111.73. Next debit: 2024-07-06."
CUST100772,1,1,0,644.06,644.15,2024-07-08,2072487.26,Low,Netflix,You have 1 active subscription(s). Total monthly spend: ₹644.06. Next debit: 2024-07-08.
CUST100773,3,3,0,1624.33,1621.88,2024-06-30,1598226.22,High,"Google, CultFit, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹1,624.33. Next debit: 2024-06-30."
CUST100774,1,1,0,298.77,296.73,2024-07-26,1623708.91,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹298.77. Next debit: 2024-07-26.
CUST100775,4,4,0,6349.37,6353.79,2024-07-15,552640.88,High,"Coursera, Dropbox, Google, Zoom","You have 4 active subscription(s). Total monthly spend: ₹6,349.37. Next debit: 2024-07-15."
CUST100776,4,4,0,4224.55,4211.26,2024-07-03,1904743.71,High,"Adobe, BESCOM, Disney+Hotstar, YouTube","You have 4 active subscription(s). Total monthly spend: ₹4,224.55. Next debit: 2024-07-03."
CUST100777,1,1,0,189.58,189.02,2024-08-16,1550034.62,Low,YouTube,You have 1 active subscription(s). Total monthly spend: ₹189.58. Next debit: 2024-08-16.
CUST100778,4,4,0,3177.69,3161.63,2024-07-12,1456965.17,High,"Amazon, Google, LinkedIn, Zee5","You have 4 active subscription(s). Total monthly spend: ₹3,177.69. Next debit: 2024-07-12."
CUST100779,1,1,0,1677.46,1679.21,2024-08-07,1481166.89,Low,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,677.46. Next debit: 2024-08-07."
CUST100780,2,2,0,1692.36,1691.98,2024-07-28,902300.09,Low,"Disney+Hotstar, YouTube","You have 2 active subscription(s). Total monthly spend: ₹1,692.36. Next debit: 2024-07-28."
CUST100781,2,1,1,1075.56,325.67,2024-07-01,1641750.89,High,"Apple, AnytimeFitness","You have 2 active subscription(s). Total monthly spend: ₹1,075.56. Next debit: 2024-07-01."
CUST100782,2,2,0,297.38,297.17,2024-07-22,821354.7,Low,"Spotify, Swiggy",You have 2 active subscription(s). Total monthly spend: ₹297.38. Next debit: 2024-07-22.
CUST100783,2,2,0,3640.4,3648.76,2024-06-24,987871.78,Low,"CultFit, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹3,640.40. Next debit: 2024-06-24."
CUST100784,3,3,0,2279.1,2270.68,2024-07-05,635946.0,Low,"BESCOM, Zee5, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,279.10. Next debit: 2024-07-05."
CUST100785,1,1,0,3980.95,3978.94,2024-07-04,2112105.24,Low,Coursera,"You have 1 active subscription(s). Total monthly spend: ₹3,980.95. Next debit: 2024-07-04."
CUST100786,2,2,0,2826.16,2850.64,2024-07-05,1734411.52,High,"LinkedIn, YouTube","You have 2 active subscription(s). Total monthly spend: ₹2,826.16. Next debit: 2024-07-05."
CUST100787,3,3,0,3463.5,3465.35,2024-07-08,1809317.26,High,"Amazon, LinkedIn, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹3,463.50. Next debit: 2024-07-08."
CUST100788,3,2,1,5501.12,5369.55,2024-07-04,1298109.44,Low,"Coursera, TimesOfIndia, Zoom","You have 3 active subscription(s). Total monthly spend: ₹5,501.12. Next debit: 2024-07-04."
CUST100789,2,2,0,193.54,194.76,2024-07-05,2704966.94,Low,"Apple, Spotify",You have 2 active subscription(s). Total monthly spend: ₹193.54. Next debit: 2024-07-05.
CUST100790,3,3,0,2868.52,2893.97,2024-07-08,708712.56,Low,"Apple, Disney+Hotstar, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,868.52. Next debit: 2024-07-08."
CUST100791,3,3,0,1841.58,1837.77,2024-07-13,2451867.47,Low,"CultFit, Netflix, YouTube","You have 3 active subscription(s). Total monthly spend: ₹1,841.58. Next debit: 2024-07-13."
CUST100792,1,1,0,129.3,129.3,2024-07-13,863951.82,Low,Google,You have 1 active subscription(s). Total monthly spend: ₹129.30. Next debit: 2024-07-13.
CUST100793,1,1,0,4017.57,3985.31,2024-07-27,1471306.8,Low,Coursera,"You have 1 active subscription(s). Total monthly spend: ₹4,017.57. Next debit: 2024-07-27."
CUST100794,3,3,0,2051.81,2060.68,2024-07-08,2311643.82,Low,"Dropbox, Microsoft, Netflix","You have 3 active subscription(s). Total monthly spend: ₹2,051.81. Next debit: 2024-07-08."
CUST100795,1,0,1,196.2,48.97,2024-07-03,1911010.56,Low,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹196.20. Next debit: 2024-07-03.
CUST100796,3,2,1,1592.03,1439.66,2024-06-30,2369491.32,Low,"Dropbox, Microsoft, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹1,592.03. Next debit: 2024-06-30."
CUST100797,3,3,0,2936.4,2937.75,2024-06-11,2276035.74,High,"LinkedIn, YouTube, Zee5","You have 3 active subscription(s). Total monthly spend: ₹2,936.40. Next debit: 2024-06-11."
CUST100798,4,4,0,1871.55,1872.79,2024-07-14,1149745.15,Low,"Dropbox, Google, Netflix, YouTube","You have 4 active subscription(s). Total monthly spend: ₹1,871.55. Next debit: 2024-07-14."
CUST100799,4,4,0,4831.94,4806.06,2024-06-22,909846.27,High,"Adobe, BESCOM, CultFit, Zoom","You have 4 active subscription(s). Total monthly spend: ₹4,831.94. Next debit: 2024-06-22."
CUST100800,2,2,0,366.16,367.76,2024-06-20,1157170.21,High,"Swiggy, YouTube",You have 2 active subscription(s). Total monthly spend: ₹366.16. Next debit: 2024-06-20.
CUST100801,3,3,0,5200.6,5247.85,2024-07-03,594636.14,High,"Coursera, CultFit, YouTube","You have 3 active subscription(s). Total monthly spend: ₹5,200.60. Next debit: 2024-07-03."
CUST100802,4,3,1,3422.91,3291.97,2024-07-04,2527469.54,High,"Adobe, Dropbox, Netflix, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹3,422.91. Next debit: 2024-07-04."
CUST100803,2,2,0,1382.84,1383.2,2024-07-04,2280003.97,Low,"Apple, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,382.84. Next debit: 2024-07-04."
CUST100804,3,3,0,1792.42,1790.34,2024-07-07,2312243.24,Low,"Amazon, YouTube, Zoom","You have 3 active subscription(s). Total monthly spend: ₹1,792.42. Next debit: 2024-07-07."
CUST100805,3,3,0,4988.73,5003.63,2024-07-03,983559.52,High,"BESCOM, Disney+Hotstar, LinkedIn","You have 3 active subscription(s). Total monthly spend: ₹4,988.73. Next debit: 2024-07-03."
CUST100806,2,2,0,596.46,596.37,2024-06-21,1775332.1,Low,"Microsoft, Zee5",You have 2 active subscription(s). Total monthly spend: ₹596.46. Next debit: 2024-06-21.
CUST100807,3,3,0,2015.06,2018.88,2024-06-30,2555790.58,Low,"Dropbox, Google, CultFit","You have 3 active subscription(s). Total monthly spend: ₹2,015.06. Next debit: 2024-06-30."
CUST100808,2,2,0,2728.33,2750.67,2024-06-12,1873895.29,High,"Apple, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹2,728.33. Next debit: 2024-06-12."
CUST100809,1,1,0,74.82,74.94,2024-07-27,2023038.44,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹74.82. Next debit: 2024-07-27.
CUST100810,3,2,1,2141.7,1990.43,2024-06-28,2136396.48,High,"Netflix, TimesOfIndia, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,141.70. Next debit: 2024-06-28."
CUST100811,2,2,0,1125.46,1095.9,2024-07-06,2713841.93,Low,"Google, CultFit","You have 2 active subscription(s). Total monthly spend: ₹1,125.46. Next debit: 2024-07-06."
CUST100812,1,1,0,1508.8,1501.13,2024-07-13,639883.48,Low,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,508.80. Next debit: 2024-07-13."
CUST100813,4,4,0,5532.68,5537.5,2024-07-02,1541379.61,High,"Apple, Coursera, BESCOM, Netflix","You have 4 active subscription(s). Total monthly spend: ₹5,532.68. Next debit: 2024-07-02."
CUST100814,1,0,1,195.96,49.04,2024-07-07,2445420.01,Low,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹195.96. Next debit: 2024-07-07.
CUST100815,3,3,0,2738.55,2717.74,2024-06-22,1303402.57,High,"Adobe, Dropbox, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹2,738.55. Next debit: 2024-06-22."
CUST100816,1,1,0,300.78,304.43,2024-07-21,914016.32,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹300.78. Next debit: 2024-07-21.
CUST100817,1,1,0,3992.05,3984.68,2024-07-16,1632335.69,Low,Coursera,"You have 1 active subscription(s). Total monthly spend: ₹3,992.05. Next debit: 2024-07-16."
CUST100818,4,4,0,800.9,801.04,2024-06-26,677178.06,High,"Apple, Google, Microsoft, Zee5",You have 4 active subscription(s). Total monthly spend: ₹800.90. Next debit: 2024-06-26.
CUST100819,2,2,0,975.11,975.53,2024-07-10,792950.75,Low,"Apple, Dropbox",You have 2 active subscription(s). Total monthly spend: ₹975.11. Next debit: 2024-07-10.
CUST100820,3,2,1,872.62,725.06,2024-06-30,921329.21,Low,"Microsoft, TimesOfIndia, Swiggy",You have 3 active subscription(s). Total monthly spend: ₹872.62. Next debit: 2024-06-30.
CUST100821,1,0,1,195.0,49.22,2024-06-30,1598777.96,High,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹195.00. Next debit: 2024-06-30.
CUST100822,2,1,1,326.27,178.22,2024-07-05,1671328.78,High,"Google, TimesOfIndia",You have 2 active subscription(s). Total monthly spend: ₹326.27. Next debit: 2024-07-05.
CUST100823,4,4,0,1650.55,1645.85,2024-06-26,2473516.94,Low,"Apple, Dropbox, Microsoft, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹1,650.55. Next debit: 2024-06-26."
CUST100824,4,4,0,3100.51,3103.79,2024-07-03,2202488.67,High,"Adobe, Amazon, Microsoft, Netflix","You have 4 active subscription(s). Total monthly spend: ₹3,100.51. Next debit: 2024-07-03."
CUST100825,1,1,0,651.15,653.08,2024-07-06,1166271.2,Low,Netflix,You have 1 active subscription(s). Total monthly spend: ₹651.15. Next debit: 2024-07-06.
CUST100826,3,3,0,1577.01,1590.24,2024-06-20,1668854.01,Low,"Dropbox, Microsoft, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,577.01. Next debit: 2024-06-20."
CUST100827,2,2,0,478.4,477.17,2024-07-01,1043587.99,High,"Amazon, Swiggy",You have 2 active subscription(s). Total monthly spend: ₹478.40. Next debit: 2024-07-01.
CUST100828,2,2,0,2324.56,2315.44,2024-07-09,2071686.75,High,"Adobe, Netflix","You have 2 active subscription(s). Total monthly spend: ₹2,324.56. Next debit: 2024-07-09."
CUST100829,2,2,0,205.7,206.25,2024-07-18,2669561.95,Low,"Apple, Google",You have 2 active subscription(s). Total monthly spend: ₹205.70. Next debit: 2024-07-18.
CUST100830,4,4,0,5772.03,5794.79,2024-07-11,969952.6,High,"Amazon, Coursera, Swiggy, Zoom","You have 4 active subscription(s). Total monthly spend: ₹5,772.03. Next debit: 2024-07-11."
CUST100831,3,2,1,3346.92,3226.49,2024-07-04,1179950.2,Low,"LinkedIn, Microsoft, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹3,346.92. Next debit: 2024-07-04."
CUST100832,4,4,0,5582.97,5568.17,2024-07-07,1074749.81,High,"Apple, Coursera, Swiggy, Zoom","You have 4 active subscription(s). Total monthly spend: ₹5,582.97. Next debit: 2024-07-07."
CUST100833,3,3,0,1747.64,1747.71,2024-07-01,2248790.46,Low,"Apple, Disney+Hotstar, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,747.64. Next debit: 2024-07-01."
CUST100834,4,4,0,2260.6,2263.36,2024-07-06,1531094.36,High,"Amazon, BESCOM, Google, CultFit","You have 4 active subscription(s). Total monthly spend: ₹2,260.60. Next debit: 2024-07-06."
CUST100835,1,1,0,647.66,646.69,2024-07-07,2492064.31,Low,Netflix,You have 1 active subscription(s). Total monthly spend: ₹647.66. Next debit: 2024-07-07.
CUST100836,2,2,0,676.05,684.2,2024-07-24,2650835.86,Low,"Microsoft, Swiggy",You have 2 active subscription(s). Total monthly spend: ₹676.05. Next debit: 2024-07-24.
CUST100837,2,1,1,2504.64,1748.94,2024-07-03,1182235.78,High,"AnytimeFitness, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,504.64. Next debit: 2024-07-03."
CUST100838,2,1,1,844.24,696.79,2024-07-05,1823539.29,Low,"Netflix, TimesOfIndia",You have 2 active subscription(s). Total monthly spend: ₹844.24. Next debit: 2024-07-05.
CUST100839,4,4,0,2454.13,2473.25,2024-07-09,1430228.38,Low,"Adobe, Microsoft, Spotify, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹2,454.13. Next debit: 2024-07-09."
CUST100840,2,2,0,4861.21,4853.4,2024-07-17,1287133.19,Low,"Coursera, Dropbox","You have 2 active subscription(s). Total monthly spend: ₹4,861.21. Next debit: 2024-07-17."
CUST100841,3,2,1,570.41,423.94,2024-06-27,2280294.22,Low,"Amazon, Apple, TimesOfIndia",You have 3 active subscription(s). Total monthly spend: ₹570.41. Next debit: 2024-06-27.
CUST100842,1,1,0,75.34,75.59,2024-07-26,718211.29,High,Apple,You have 1 active subscription(s). Total monthly spend: ₹75.34. Next debit: 2024-07-26.
CUST100843,3,2,1,4851.67,4733.02,2024-06-28,1499861.34,High,"Coursera, Netflix, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹4,851.67. Next debit: 2024-06-28."
